Depth,Vp,Vs,Density,Vshale,Peff,Sw,Litho
3340.5044,3654.8515625,1945.8967285,2.4828999043,0.5974516869,0.0614403971,1.0,0.0
3340.6568,3819.1276855,2008.2822266,2.502300024,0.3084655106,0.0978817567,1.0,0.0
3340.8092,4085.7141113,2086.6323242,2.5174999237,0.1176189557,0.1172306612,0.4576559961,0.0
3340.9616,4321.3261719,2109.2653809,2.5195999146,0.0685586259,0.1226309612,0.4210380018,0.0
3341.114,4540.4775391,2185.7124023,2.5309998989,0.0102775833,0.1238567531,0.4696890116,0.0
3341.2664,4673.3481445,2239.4985352,2.5227000713,-0.017715519,0.1321866661,0.4635089934,0.0
3341.4188,4429.9941406,2276.6420898,2.5130999088,-0.038131025,0.1405333281,0.4081709981,0.0
3341.5712,3925.9936523,2157.5263672,2.4993999004,0.0221258681,0.1400316358,0.4153620005,0.0
3341.7236,3457.3659668,1940.9796143,2.5016000271,0.2030948102,0.1131149903,0.4069949985,0.0
3341.876,3123.9909668,1737.8087158,2.5090999603,0.4560724497,0.0748755261,0.3944549859,0.0
3342.0284,2908.7412109,1565.1259766,2.5148999691,0.7038362622,0.0397874899,1.0,3.0
3342.1808,2787.5507813,1459.7484131,2.5058000088,0.8858430982,0.015929779,1.0,3.0
3342.3332,2758.7504883,1407.3068848,2.4888000488,0.9676690102,0.0048256302,1.0,3.0
3342.4856,2836.6787109,1398.1202393,2.4772999287,1.0075069666,-0.0011698,1.0,3.0
3342.638,2916.5957031,1406.7092285,2.4816999435,0.9648258686,0.0053926981,1.0,3.0
3342.7904,2913.9526367,1439.1634521,2.4862999916,0.9228361845,0.0116274841,1.0,3.0
3342.9428,2884.6838379,1454.5788574,2.4797999859,0.8884982467,0.0172158722,1.0,3.0
3343.0952,2853.0856934,1473.9605713,2.4611001015,0.9008516669,0.0163679682,1.0,3.0
3343.2476,2843.1879883,1483.5617676,2.4530000687,0.904201746,0.0162583273,1.0,3.0
3343.4,2852.9975586,1444.5976563,2.4574000835,0.9083913565,0.0153169613,1.0,3.0
3343.5524,2870.7216797,1420.4041748,2.4630000591,0.8707517385,0.0211967099,1.0,3.0
3343.7048,2894.1691895,1419.1444092,2.4605000019,0.8502897024,0.0247663595,1.0,3.0
3343.8572,2901.859375,1430.4499512,2.4662001133,0.8495811224,0.0243936349,1.0,3.0
3344.0096,2884.012207,1431.3911133,2.470400095,0.8432379365,0.0250460897,1.0,3.0
3344.162,2884.3808594,1425.7687988,2.4828000069,0.8420465589,0.0241172351,1.0,3.0
3344.3144,2906.732666,1408.2359619,2.4842998981,0.8621361852,0.0209316742,1.0,3.0
3344.4668,2893.5976563,1407.4868164,2.4813001156,0.858415544,0.0217392724,1.0,3.0
3344.6192,2824.8063965,1410.8217773,2.4653000832,0.8702585697,0.0211070701,1.0,3.0
3344.7716,2764.7590332,1416.3286133,2.4526000023,0.8637983203,0.0231465027,1.0,3.0
3344.924,2788.9536133,1419.4154053,2.4588999748,0.8890585899,0.0184543133,1.0,3.0
3345.0764,2904.0712891,1433.9602051,2.4688000679,0.9116672873,0.0141938012,1.0,3.0
3345.2288,3018.3537598,1432.4217529,2.4719998837,0.8890585899,0.0176238436,1.0,3.0
3345.3812,3001.9382324,1415.8088379,2.4651999474,0.8998275995,0.0163023453,1.0,3.0
3345.5336,2908.4440918,1406.9047852,2.4630000591,0.8640724421,0.0222921148,1.0,3.0
3345.686,2835.6784668,1388.0742188,2.4635000229,0.8954190016,0.0171214025,1.0,3.0
3345.8384,2798.2324219,1378.9248047,2.4725999832,0.8899103403,0.0174507853,1.0,3.0
3345.9908,2798.4177246,1373.6480713,2.4688999653,0.9439689517,0.0090001877,1.0,3.0
3346.1432,2809.6281738,1375.5654297,2.4611001015,0.9175586104,0.0136098908,1.0,3.0
3346.2956,2818.8005371,1379.776123,2.451100111,0.8906414509,0.0186784342,1.0,3.0
3346.448,2839.8847656,1378.7369385,2.4558999538,0.8455379009,0.0259584635,1.0,3.0
3346.6004,2863.8005371,1373.1981201,2.4618000984,0.8470603824,0.0251869615,1.0,3.0
3346.7528,2873.565918,1397.2875977,2.4630999565,0.8559345603,0.0236185044,1.0,3.0
3346.9052,2873.9101563,1431.8214111,2.4544000626,0.893501699,0.0179890804,1.0,3.0
3347.0576,2871.7897949,1456.8410645,2.4698998928,0.9085742235,0.0146333538,1.0,3.0
3347.21,2868.1850586,1453.0649414,2.4858000278,0.9256654978,0.0112223849,1.0,3.0
3347.3624,2870.1079102,1430.71521,2.4951000214,0.8739466071,0.0183605757,1.0,3.0
3347.5148,2862.4851074,1403.4725342,2.4865000248,0.8471448421,0.0230156183,1.0,3.0
3347.6672,2849.338623,1417.4146729,2.46510005,0.8179500103,0.0296377335,1.0,3.0
3347.8196,2834.9506836,1447.1175537,2.4774999619,0.8072224259,0.0300182253,1.0,3.0
3347.972,2823.8195801,1451.994751,2.4899001122,0.7856827974,0.031853646,1.0,3.0
3348.1244,2833.5300293,1448.6141357,2.52760005,0.7758414149,0.0284873471,1.0,3.0
3348.2768,2849.6208496,1441.2479248,2.5402998924,0.8179534674,0.0218143873,1.0,3.0
3348.4292,2849.1120605,1419.0882568,2.5195999146,0.8544516563,0.0191624872,1.0,3.0
3348.5816,2834.0490723,1410.2362061,2.4842000008,0.8664465547,0.0202848613,1.0,3.0
3348.734,2823.1003418,1395.2427979,2.4553000927,0.8736414313,0.0212787762,1.0,3.0
3348.8864,2812.3166504,1380.8238525,2.4626998901,0.8788689971,0.0198862571,1.0,3.0
3349.0388,2791.0708008,1376.0493164,2.468100071,0.8711431026,0.0207570009,1.0,3.0
3349.1912,2771.513916,1370.1463623,2.4695999622,0.8498310447,0.0240613613,1.0,3.0
3349.3436,2764.9018555,1369.6451416,2.4674999714,0.7972293496,0.0327329785,1.0,3.0
3349.496,2778.9882813,1371.7729492,2.4667999744,0.8294603825,0.0275981855,1.0,3.0
3349.6484,2788.7570801,1378.289917,2.4619998932,0.8359206915,0.027002776,1.0,3.0
3349.8008,2782.7231445,1383.779541,2.4512000084,0.9128516912,0.0148799513,1.0,3.0
3349.9532,2772.0734863,1382.8479004,2.4468998909,0.8625051379,0.0238141175,1.0,3.0
3350.1056,2756.9313965,1372.8566895,2.4507000446,0.8690861464,0.0223900061,1.0,3.0
3350.258,2742.3266602,1332.864502,2.4572000504,0.8459896445,0.0257681292,1.0,3.0
3350.4104,2743.4990234,1323.1688232,2.464799881,0.9052068591,0.0154485805,1.0,3.0
3350.5628,2756.4802246,1313.6051025,2.4702999592,0.8813983202,0.0189559385,1.0,3.0
3350.7152,2761.0070801,1302.0549316,2.4698998928,0.8951379061,0.0167839341,1.0,3.0
3350.8676,2759.2824707,1307.7672119,2.4584999084,0.8714516759,0.0214124843,1.0,3.0
3351.02,2749.1235352,1340.067627,2.4468998909,0.9049516916,0.0164623726,1.0,3.0
3351.1724,2741.0710449,1360.0172119,2.4419000149,0.9396620393,0.0106229279,1.0,3.0
3351.3248,2722.7124023,1339.3475342,2.4484000206,0.9388827682,0.0105331177,1.0,3.0
3351.4772,2695.8994141,1316.4202881,2.4556999207,0.8999982476,0.0168174431,1.0,3.0
3351.6296,2702.3815918,1387.611084,2.4605998993,0.8601620197,0.0231252164,1.0,3.0
3351.782,2753.4545898,1393.9060059,2.4539999962,0.8726379275,0.0215423852,1.0,3.0
3351.9344,2882.7983398,1430.5379639,2.4479999542,0.8694085479,0.022536356,1.0,3.0
3352.0868,3093.015625,1574.5737305,2.4495999813,0.7199810743,0.0480672531,1.0,3.0
3352.2392,3218.8195801,1649.3256836,2.459100008,0.425162077,0.0955544785,0.4986419976,0.0
3352.3916,3165.3623047,1647.6522217,2.4665999413,0.2528948188,0.120988369,0.4881629944,0.0
3352.544,2980.5385742,1514.1075439,2.4702000618,0.3637793362,0.1017225683,1.0,0.0
3352.6964,2810.0661621,1393.1676025,2.4714999199,0.6447482705,0.0565357879,1.0,0.0
3352.8488,2755.2592773,1336.1488037,2.4767999649,0.8493155241,0.0235240031,1.0,3.0
3353.0012,2755.4335938,1308.4610596,2.4797999859,0.9116740823,0.0136375222,1.0,3.0
3353.1536,2761.8027344,1319.680542,2.4758999348,0.9245931506,0.0118108699,1.0,3.0
3353.306,2766.0432129,1306.3637695,2.4655001163,0.9407431483,0.0096334666,1.0,3.0
3353.4584,2766.9020996,1331.8046875,2.462100029,0.9375138283,0.0102798669,1.0,3.0
3353.6108,2767.8066406,1330.8322754,2.4639000893,0.9102585912,0.0146714337,1.0,3.0
3353.7632,2768.7446289,1329.6213379,2.4705998898,0.8500741124,0.0239367485,1.0,3.0
3353.9156,2767.786377,1320.831665,2.4684998989,0.8391810656,0.0258688834,1.0,3.0
3354.068,2764.4377441,1309.7115479,2.4649000168,0.8911982775,0.0177253541,1.0,3.0
3354.2204,2759.2824707,1386.8250732,2.4581999779,0.9353535175,0.0107793408,1.0,3.0
3354.3728,2762.0581055,1323.1331787,2.4570999146,0.9590396285,0.0068555982,1.0,3.0
3354.5252,2775.7971191,1306.1196289,2.4563000202,0.9633465409,0.0061514974,1.0,3.0
3354.6776,2786.7402344,1374.15271,2.4611999989,1.0193482637,-0.003193016,1.0,3.0
3354.83,2789.6962891,1300.5338135,2.464799881,1.0215017796,-0.003504177,1.0,3.0
3354.9824,2786.8803711,1336.6744385,2.4719998837,1.0266327858,-0.00423081,1.0,3.0
3355.1348,2798.3354492,1329.435791,2.4758999348,1.0394172668,-0.006173871,1.0,3.0
3355.2872,2824.8823242,1322.8035889,2.480700016,1.0857137442,-0.01319012,1.0,3.0
3355.4396,2840.1018066,1304.6722412,2.48939991,1.3077620268,-0.045830179,1.0,3.0
3355.592,2847.1320801,1312.5400391,2.5016000271,1.5685259104,-0.080698185,1.0,3.0
3355.7444,2839.6650391,1361.8925781,2.5222001076,1.6848069429,-0.089142263,1.0,3.0
3355.8968,2824.3588867,1375.9019775,2.5406999588,1.6180517673,-0.073919006,1.0,3.0
3356.0492,2839.9189453,1392.5877686,2.5517001152,1.5168173313,-0.058562752,1.0,3.0
3356.2016,2917.6845703,1450.3808594,2.5480000973,1.6040292978,-0.069722205,1.0,3.0
3356.354,3107.9748535,1541.4920654,2.5366001129,1.3348603249,-0.040833805,1.0,3.0
3356.5064,3342.8859863,1596.4367676,2.5102000237,0.844489634,0.0213093609,1.0,3.0
3356.6588,3425.831543,1596.4367676,2.4814999104,0.4159724116,0.0896065533,0.4991430044,0.0
3356.8112,3311.9060059,1580.1203613,2.4658000469,0.5485396385,0.0733171552,1.0,0.0
3356.9636,3098.798584,1500.197876,2.469700098,0.9881259203,0.0019018877,1.0,3.0
3357.116,2899.0717773,1322.8035889,2.4825999737,1.2712913752,-0.041453324,1.0,3.0
3357.2684,2781.9509277,1290.8887939,2.4899001122,1.4016034603,-0.059689723,1.0,3.0
3357.4208,2740.3811035,1260.4770508,2.4981999397,1.5315879583,-0.076487929,1.0,3.0
3357.5732,2743.7263184,1374.6590576,2.4986000061,1.6060585976,-0.087064639,1.0,3.0
3357.7256,2795.3864746,1407.1983643,2.4879000187,1.5175999403,-0.077521682,1.0,3.0
3357.878,2915.6721191,1420.9432373,2.468100071,1.2756396532,-0.044401601,1.0,3.0
3358.0304,3056.984375,1356.1645508,2.4746000767,1.0645551682,-0.010159137,1.0,3.0
3358.1828,3176.6877441,1398.4660645,2.4967000484,1.0128759146,-0.001863696,1.0,3.0
3358.3352,3226.598877,1367.8226318,2.5297000408,1.0128759146,-0.001620893,1.0,3.0
3358.4876,3164.8920898,1496.3563232,2.5297999382,1.0968793631,-0.012190196,1.0,3.0
3358.64,3062.2731934,1533.0333252,2.5176000595,1.1616879702,-0.021472158,1.0,3.0
3358.7924,2947.0402832,1487.1789551,2.4972999096,1.1865948439,-0.026944304,1.0,3.0
3358.9448,2884.6779785,1315.5872803,2.4921000004,1.1573809385,-0.023193453,1.0,3.0
3359.0972,2898.4157715,1233.4498291,2.492000103,0.971984446,0.0041302913,1.0,3.0
3359.2496,2949.980957,1235.9500732,2.4941999912,0.6316103339,0.0538480468,0.5085960031,0.0
3359.402,3122.0070801,1308.7026367,2.4953000546,0.3280448318,0.0977982581,0.4872269928,0.0
3359.5544,3395.7255859,1409.8356934,2.4955999851,0.237986207,0.1107750386,0.4558680058,0.0
3359.7068,3556.2565918,1578.2261963,2.497699976,0.3963534236,0.0870286003,0.4416149855,0.0
3359.8592,3476.2058105,1610.4813232,2.5199999809,0.6342413425,0.0480711423,0.4899390042,0.0
3360.0116,3227.3708496,1516.7099609,2.5506999493,0.8750344515,0.0142317945,1.0,3.0
3360.164,3009.4699707,1402.5394287,2.5638999939,1.0721189976,-0.00766934,1.0,3.0
3360.3164,2867.5830078,1296.6564941,2.5569000244,1.1313362122,-0.014492012,1.0,3.0
3360.4688,2765.717041,1296.6564941,2.5355000496,1.1515879631,-0.018580349,1.0,3.0
3360.6212,2730.4145508,1326.7501221,2.5262999535,1.1174362898,-0.015011717,1.0,3.0
3360.7736,2811.9558105,1401.2485352,2.5315001011,1.0967482328,-0.012079702,1.0,3.0
3360.926,2956.7805176,1402.3205566,2.560199976,1.049715519,-0.005392004,1.0,3.0
3361.0784,3042.8725586,1379.1043701,2.5790998936,0.9584120512,0.0040613627,1.0,3.0
3361.2308,3068.435791,1380.1490479,2.5987000465,0.921079278,0.006823258,1.0,3.0
3361.3832,3082.3278809,1412.1171875,2.5901999474,0.8552672267,0.0132161742,1.0,3.0
3361.5356,3075.072998,1480.0916748,2.5899999142,0.8298396468,0.0155575266,1.0,3.0
3361.688,3053.3310547,1508.8062744,2.6361000538,0.7654051781,0.0152687654,1.0,3.0
3361.8404,3077.8242188,1639.3450928,2.7272000313,0.7102137804,0.0037754953,1.0,3.0
3361.9928,3115.4558105,1701.7958984,2.7630000114,0.7856603265,-0.001592239,1.0,3.0
3362.1452,3095.7836914,1792.0651855,2.6900000572,0.8919638395,0.0037040936,1.0,3.0
3362.2976,3038.4199219,1828.2807617,2.5645999908,0.9956068993,0.0004654177,1.0,3.0
3362.45,2980.7248535,1650.2918701,2.5141000748,1.0737396479,-0.009940102,1.0,3.0
3362.6024,2931.8688965,1523.2924805,2.5085000992,1.1296327114,-0.017889306,1.0,3.0
3362.7548,2908.8215332,1404.8116455,2.5137999058,1.125325799,-0.016915409,1.0,3.0
3362.9072,2953.4279785,1332.6262207,2.5062000751,1.0784723759,-0.01093232,1.0,3.0
3363.0596,2985.7678223,1317.4063721,2.4958999157,1.0253189802,-0.003676317,1.0,3.0
3363.212,2936.3879395,1322.6859131,2.4986000061,1.0362172127,-0.005202861,1.0,3.0
3363.3644,2894.7080078,1333.8000488,2.5007998943,1.0371568203,-0.005291133,1.0,3.0
3363.5168,2895.6098633,1351.1842041,2.5069000721,1.0624121428,-0.008669935,1.0,3.0
3363.6692,2918.6037598,1367.9134521,2.5093998909,1.0505654812,-0.006952034,1.0,3.0
3363.8216,2938.7321777,1346.5960693,2.5046999454,1.0015896559,-0.000222824,1.0,3.0
3363.974,2950.157959,1349.3574219,2.5004999638,0.9694190025,0.0043599773,1.0,3.0
3364.1264,2953.9665527,1390.2514648,2.4978001118,1.0091276169,-0.001315419,1.0,3.0
3364.2788,2965.8115234,1395.8613281,2.4988999367,1.0817912817,-0.011735884,1.0,3.0
3364.4312,2982.5654297,1395.8146973,2.506000042,1.1108689308,-0.015458293,1.0,3.0
3364.5836,2971.5073242,1396.3498535,2.5327000618,1.0834983587,-0.010368108,1.0,3.0
3364.736,2950.0095215,1381.4019775,2.571199894,1.0739482641,-0.007555404,1.0,3.0
3364.8884,2928.9130859,1378.5909424,2.6266999245,1.0199775696,-0.001407563,1.0,3.0
3365.0408,2930.1523438,1372.7404785,2.6747999191,1.0581138134,-0.002497236,1.0,3.0
3365.1932,2953.9060059,1345.1762695,2.6772999763,1.0256724358,-0.001066507,1.0,3.0
3365.3456,2964.4787598,1367.2202148,2.6180000305,1.0979534388,-0.007388486,1.0,3.0
3365.498,2909.302002,1397.0430908,2.5499999523,1.0807257891,-0.009225807,1.0,3.0
3365.6504,2876.9807129,1400.8299561,2.5255000591,1.0678069592,-0.008698662,1.0,3.0
3365.8028,2900.5974121,1399.472168,2.5453999043,1.0408828259,-0.004779789,1.0,3.0
3365.9552,2897.564209,1377.579834,2.5462999344,1.031191349,-0.003630674,1.0,3.0
3366.1076,2898.5258789,1341.5151367,2.5327999592,1.0447516441,-0.005554319,1.0,3.0
3366.26,2899.4716797,1327.7528076,2.516299963,1.0295413733,-0.00394504,1.0,3.0
3366.4124,2898.5341797,1380.6561279,2.5123000145,1.0209292173,-0.002842786,1.0,3.0
3366.5648,2910.7329102,1403.2515869,2.5197000504,1.0225758553,-0.002970982,1.0,3.0
3366.7172,2914.9499512,1402.1657715,2.5178000927,1.0473395586,-0.00628128,1.0,3.0
3366.8696,2922.8605957,1390.4906006,2.513299942,1.0479792356,-0.006489536,1.0,3.0
3367.022,2932.652832,1403.5682373,2.5030999184,1.058611989,-0.008269317,1.0,3.0
3367.1744,2925.9360352,1407.6584473,2.5099999905,1.0661482811,-0.009071765,1.0,3.0
3367.3268,2921.2080078,1411.0405273,2.5201001167,1.0537965298,-0.007067324,1.0,3.0
3367.4792,2925.4750977,1433.425415,2.5264000893,1.031186223,-0.003984706,1.0,3.0
3367.6316,2942.621582,1427.0692139,2.516299963,1.0301085711,-0.004020785,1.0,3.0
3367.784,2958.7436523,1417.8531494,2.5100998878,1.0403827429,-0.0055359,1.0,3.0
3367.9364,2962.3325195,1406.4029541,2.51060009,1.0457656384,-0.006260737,1.0,3.0
3368.0888,2959.9389648,1405.2954102,2.5218999386,1.034060359,-0.004439525,1.0,3.0
3368.2412,2942.2099609,1416.4945068,2.5185000896,1.0328930616,-0.004351281,1.0,3.0
3368.3936,2922.6503906,1420.3327637,2.5176000595,1.0804103613,-0.010678493,1.0,3.0
3368.546,2915.5214844,1397.1557617,2.5048000813,1.0651999712,-0.009135444,1.0,3.0
3368.6984,2908.5717773,1374.6113281,2.4935998917,1.0301241875,-0.004413626,1.0,3.0
3368.8508,2901.4863281,1375.461792,2.476099968,0.9633516669,0.0057359883,1.0,3.0
3369.0032,2894.7739258,1384.5766602,2.4711999893,0.9978052378,0.000349657,1.0,3.0
3369.1556,2892.7873535,1392.442627,2.4804999828,1.0214930773,-0.003309934,1.0,3.0
3369.308,2905.1481934,1384.7716064,2.4900999069,1.0591862202,-0.008790003,1.0,3.0
3369.4604,2922.2524414,1371.9001465,2.5046999454,1.0494965315,-0.006938001,1.0,3.0
3369.6128,2940.3564453,1397.4331055,2.5107998848,1.0581085682,-0.007942614,1.0,3.0
3369.7652,2957.7990723,1430.7568359,2.5148000717,1.0716483593,-0.009629537,1.0,3.0
3369.9176,2953.2651367,1446.9897461,2.5134999752,1.0447310209,-0.006045079,1.0,3.0
3370.07,2940.4389648,1429.9130859,2.5141999722,1.0458085537,-0.006172376,1.0,3.0
3370.2224,2933.0817871,1406.1031494,2.5241000652,0.9967293739,0.000422191,1.0,3.0
3370.3748,2930.7663574,1405.833374,2.5250999928,0.9848051667,0.0019527532,1.0,3.0
3370.5272,2935.401123,1405.0783691,2.5220000744,1.0118602514,-0.001545221,1.0,3.0
3370.6796,2935.401123,1404.9462891,2.5064001083,1.0515706539,-0.007178632,1.0,3.0
3370.832,2931.8178711,1404.6115723,2.5039000511,1.0667258501,-0.009383559,1.0,3.0
3370.9844,2931.3554688,1405.2202148,2.506000042,1.0958034992,-0.013357742,1.0,3.0
3371.1368,2924.5322266,1404.1293945,2.5153999329,1.0710396767,-0.009523379,1.0,3.0
3371.2892,2916.645752,1398.4057617,2.5183000565,1.1298292875,-0.017189393,1.0,3.0
3371.4416,2912.3874512,1397.4632568,2.5230000019,1.0973827839,-0.012631938,1.0,3.0
3371.594,2906.5024414,1404.4549561,2.5193998814,1.1242998838,-0.016379181,1.0,3.0
3371.7464,2904.4892578,1404.9145508,2.5093998909,1.1259534359,-0.017316805,1.0,3.0
3371.8988,2902.8737793,1404.7507324,2.4972000122,1.1194931269,-0.017261634,1.0,3.0
3372.0512,2898.1508789,1402.276123,2.489000082,1.1377966404,-0.02055138,1.0,3.0
3372.2036,2892.4772949,1391.2509766,2.4800000191,1.0656396151,-0.010127254,1.0,3.0
3372.356,2894.7792969,1379.8354492,2.4902999401,1.0817896128,-0.012137582,1.0,3.0
3372.5084,2897.0986328,1373.3571777,2.5093998909,1.0114378929,-0.001572548,1.0,3.0
3372.6608,2903.8110352,1380.4891357,2.5299999714,1.0215655565,-0.002711099,1.0,3.0
3372.8132,2925.7814941,1399.7286377,2.530299902,1.0075585842,-0.000948927,1.0,3.0
3372.9656,2946.9321289,1419.3221436,2.5199999809,1.0575914383,-0.007569161,1.0,3.0
3373.118,2956.5307617,1443.0615234,2.5148000717,1.0377861261,-0.005078454,1.0,3.0
3373.2704,2952.8901367,1454.3024902,2.5069000721,1.0299897194,-0.004165999,1.0,3.0
3373.4228,2948.842041,1433.7780762,2.510999918,0.9934723973,0.0008914844,1.0,3.0
3373.5752,2957.420166,1407.0560303,2.5255000591,1.0267087221,-0.003426346,1.0,3.0
3373.7276,2969.6950684,1404.0556641,2.5427999496,1.0540362597,-0.006397895,1.0,3.0
3373.88,2973.6062012,1449.6876221,2.5592000484,1.0968757868,-0.010562225,1.0,3.0
3374.0324,2984.2155762,1478.6469727,2.5618999004,1.0450482368,-0.004842044,1.0,3.0
3374.1848,2995.0209961,1482.6489258,2.548500061,1.0169121027,-0.001947307,1.0,3.0
3374.3372,2987.3596191,1455.4991455,2.5271999836,0.9641551375,0.0045635635,1.0,3.0
3374.4896,2971.6408691,1405.4321289,2.5025000572,1.0118119717,-0.00167055,1.0,3.0
3374.642,2948.9650879,1401.5461426,2.5067999363,1.0225776434,-0.003137648,1.0,3.0
3374.7944,2934.8837891,1401.2633057,2.51060009,1.0559551716,-0.007654665,1.0,3.0
3374.9468,2935.3444824,1380.6279297,2.5188999176,1.1537964344,-0.020309925,1.0,3.0
3375.0992,2935.2624512,1369.2747803,2.5183999538,1.1954344511,-0.025864361,1.0,3.0
3375.2516,2937.6359863,1370.1124268,2.523900032,1.2688016891,-0.034729172,1.0,3.0
3375.404,2940.2004395,1382.578125,2.5179998875,1.2472689152,-0.032780807,1.0,3.0
3375.5564,2935.8449707,1432.7341309,2.5093998909,1.2002483606,-0.0275313,1.0,3.0
3375.7088,2931.0820313,1411.9786377,2.5004000664,1.1354930401,-0.019325174,1.0,3.0
3375.8612,2930.5749512,1395.0876465,2.5004000664,1.0462620258,-0.006598285,1.0,3.0
3376.0136,2934.4060059,1375.9803467,2.5023999214,1.0150378942,-0.002127648,1.0,3.0
3376.166,2933.0930176,1368.0915527,2.5011000633,0.9773551822,0.0032207391,1.0,3.0
3376.3184,2926.1772461,1348.4470215,2.502300024,0.9717345238,0.0040007755,1.0,3.0
3376.4708,2925.1914063,1368.5732422,2.4999001026,0.9534310699,0.0066553624,1.0,3.0
3376.6232,2934.7253418,1373.7408447,2.4876000881,1.0009448528,-0.000141674,1.0,3.0
3376.7756,2949.276123,1377.4864502,2.4851000309,1.017198205,-0.002603316,1.0,3.0
3376.928,2957.8562012,1376.5631104,2.4981999397,1.036806941,-0.005295994,1.0,3.0
3377.0804,2957.635498,1374.2072754,2.5239999294,1.0108275414,-0.0013983,1.0,3.0
3377.2328,2948.1091309,1353.6691895,2.5401000977,0.9871414304,0.0015422929,1.0,3.0
3377.3852,2939.8034668,1367.7453613,2.5474998951,1.0171948671,-0.001989693,1.0,3.0
3377.5376,2936.9367676,1393.067627,2.5676000118,1.0322688818,-0.003363339,1.0,3.0
3377.69,2934.2592773,1383.4743652,2.5527000427,1.0118119717,-0.001331715,1.0,3.0
3377.8424,2927.638916,1378.3946533,2.5211999416,0.9661620855,0.0044240667,1.0,3.0
3377.9948,2926.0202637,1380.967041,2.4779000282,1.00492239,-0.000765361,1.0,3.0
3378.1472,2945.1691895,1405.848877,2.4719998837,1.0545845032,-0.008671142,1.0,3.0
3378.2996,2970.3720703,1421.6610107,2.4795000553,1.0591862202,-0.009148497,1.0,3.0
3378.452,2979.4111328,1380.9420166,2.4888000488,1.060131073,-0.00897499,1.0,3.0
3378.6044,2981.9206543,1349.0898438,2.4927999973,1.0449223518,-0.006602303,1.0,3.0
3378.7568,2986.8791504,1380.1966553,2.5076999664,1.1202896833,-0.016654968,1.0,3.0
3378.9092,2993.0683594,1439.4061279,2.5443999767,1.1119517088,-0.013152728,1.0,3.0
3379.0616,3004.0388184,1525.5957031,2.5643000603,1.1173344851,-0.012450862,1.0,3.0
3379.214,3016.7585449,1588.9250488,2.5510001183,1.0699620247,-0.007955677,1.0,3.0
3379.3664,3029.6193848,1579.552124,2.5148999691,0.9579569101,0.0056481897,1.0,3.0
3379.5188,3039.4260254,1601.7506104,2.4960999489,0.9170430899,0.0120358644,1.0,3.0
3379.6712,3032.4978027,1518.2858887,2.4988999367,0.912737906,0.0125208674,1.0,3.0
3379.8236,3018.9008789,1458.2141113,2.4955999851,0.9612000585,0.0056404034,1.0,3.0
3379.976,3017.2036133,1405.7717285,2.4956998825,1.0368155241,-0.005349824,1.0,3.0
3380.1284,3018.4284668,1389.8192139,2.5006999969,1.0972568989,-0.013854939,1.0,3.0
3380.2808,3006.0949707,1388.5275879,2.5055000782,1.1175862551,-0.016428474,1.0,3.0
3380.4332,2959.2463379,1388.8933105,2.5016000271,1.059499979,-0.008445596,1.0,3.0
3380.5856,2944.9274902,1397.3132324,2.4993000031,0.9602983594,0.0056875437,1.0,3.0
3380.738,2965.7739258,1402.7750244,2.4983000755,0.9947517514,0.0007548478,1.0,3.0
3380.8904,2963.9855957,1403.8999023,2.5085999966,1.0235205889,-0.003244497,1.0,3.0
3381.0428,2961.7624512,1399.5891113,2.5067000389,1.0817965269,-0.011372052,1.0,3.0
3381.1952,2955.6994629,1395.6708984,2.5058999062,1.03872931,-0.005402187,1.0,3.0
3381.3476,2942.9882813,1399.1463623,2.5060999393,1.0268862247,-0.003747173,1.0,3.0
3381.5,2927.9086914,1393.5911865,2.510999918,1.0196311474,-0.002681055,1.0,3.0
3381.6524,2925.826416,1391.0529785,2.5020000935,1.0551604033,-0.007817014,1.0,3.0
3381.8048,2938.7548828,1395.1514893,2.4886000156,1.0359069109,-0.005363466,1.0,3.0
3381.9572,2955.0949707,1392.4261475,2.4749999046,1.0171862841,-0.002700703,1.0,3.0
3382.1096,2955.114502,1395.3826904,2.4944000244,1.0731742382,-0.010687619,1.0,3.0
3382.262,2936.1589355,1396.7619629,2.529599905,1.1345603466,-0.016946923,1.0,3.0
3382.4144,2935.0900879,1404.1856689,2.5576999187,1.2056207657,-0.022594795,1.0,3.0
3382.5668,2952.3439941,1393.4401855,2.5641999245,1.1326775551,-0.014086572,1.0,3.0
3382.7192,2954.9631348,1394.0762939,2.5792000294,1.0517828465,-0.005054005,1.0,3.0
3382.8716,2944.2790527,1397.3562012,2.5950000286,0.9807223678,0.0017074471,1.0,3.0
3383.024,2945.8811035,1408.3764648,2.5885000229,0.9913586378,0.0007974742,1.0,3.0
3383.1764,2964.7612305,1407.6798096,2.5859000683,1.0451914072,-0.004237661,1.0,3.0
3383.3288,3005.8728027,1407.3483887,2.5975999832,1.0591896772,-0.005154576,1.0,3.0
3383.4812,3041.138916,1403.7467041,2.5978999138,1.0527119637,-0.004581425,1.0,3.0
3383.6336,3013.4987793,1406.6444092,2.5694000721,1.0227930546,-0.002352242,1.0,3.0
3383.786,2981.4597168,1428.4521484,2.5258998871,1.0367431641,-0.004705227,1.0,3.0
3383.9384,2956.2641602,1419.807373,2.507600069,1.0273845196,-0.003793146,1.0,3.0
3384.0908,2916.4868164,1415.1192627,2.4872999191,1.0471396446,-0.007076336,1.0,3.0
